request_id,date,process_time,closed_date,description,category,status,referred_to,location
435846.0,2024-06-06 05:56:09,0 days 00:54:00,,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CANCEL,,"{'latitude': '37.791488989767544', 'longitude': '-122.19771871703891', 'human_address': '{""address"": ""3639 PATTERSON ST, OAKLAND"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
437416.0,2024-06-06 18:41:47,0 days 00:43:00,2024-06-06 19:24:47,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.79533281575493', 'longitude': '-122.22267262368734', 'human_address': '{""address"": ""2500 E 29TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
348120.0,2024-06-06 08:06:23,0 days 01:00:00,2024-06-06 09:06:23,Tree - Pruning,TREES,CLOSED,,"{'latitude': '37.834021649455394', 'longitude': '-122.21413805762927', 'human_address': '{""address"": ""5670 GRISBORNE AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
429044.0,2024-06-06 11:05:25,0 days 00:46:00,2024-06-06 11:51:25,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""32ND ST & MARTIN LUTHER KING JR WY"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
416915.0,2024-06-06 15:46:01,0 days 00:47:00,,Sidewalk - Damage,ROW,OPEN,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""MARTIN LUTHER KING JR WY & 14TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
323042.0,2024-06-06 21:40:43,0 days 00:10:00,2024-06-06 21:50:43,Hazardous Materials,OTHER,CLOSED,,"{'latitude': '37.83980788576318', 'longitude': '-122.26916992838699', 'human_address': '{""address"": ""785 55TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
354969.0,2024-06-06 05:14:13,0 days 00:33:00,,Streets - Potholes/Depression,STREETSW,CANCEL,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""E 19TH ST & PARK BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
326499.0,2024-06-06 16:38:24,0 days 00:19:00,2024-06-06 16:57:24,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.82000121901865', 'longitude': '-122.27294472512523', 'human_address': '{""address"": ""734 30TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
361828.0,2024-06-06 23:59:06,0 days 00:56:00,2024-06-07 00:55:06,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.819719735606164', 'longitude': '-122.28237053103328', 'human_address': '{""address"": ""2730 ADELINE ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
368980.0,2024-06-06 09:44:21,0 days 00:35:00,2024-06-06 10:19:21,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.74720297001708', 'longitude': '-122.18386079029108', 'human_address': '{""address"": ""900 88TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
422558.0,2024-06-06 07:59:45,0 days 01:00:00,2024-06-06 08:59:45,City Bldg - Plumbing,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""FREMONT POOL"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
427666.0,2024-06-06 02:24:45,0 days 00:22:00,,Street Light - Outage/Damaged,ELECTRICAL,CANCEL,,"{'latitude': '37.77000790740982', 'longitude': '-122.16419870534224', 'human_address': '{""address"": ""7710 SUNKIST DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
388577.0,2024-06-06 04:42:28,0 days 00:35:00,,City Bldg - Plumbing,BLDGMAINT,CANCEL,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""OAKLAND MUSEUM"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
414235.0,2024-06-06 02:21:47,0 days 00:22:00,2024-06-06 02:43:47,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.81543266310979', 'longitude': '-122.2071683119022', 'human_address': '{""address"": ""1825 CARTER ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
347603.0,2024-06-06 12:00:32,0 days 00:33:00,2024-06-06 12:33:32,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.745244745244726', 'longitude': '-122.18228377542711', 'human_address': '{""address"": ""9100 g st"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
420933.0,2024-06-06 11:39:45,0 days 00:35:00,2024-06-06 12:14:45,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.82547809017706', 'longitude': '-122.27795394882844', 'human_address': '{""address"": ""3400 SAN PABLO AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
437904.0,2024-06-06 13:40:35,0 days 00:24:00,2024-06-06 14:04:35,Storm Drains - Clogged (Not Flooding),DRAINAGE,CLOSED,,"{'latitude': '37.83643183249393', 'longitude': '-122.19544115264017', 'human_address': '{""address"": ""7079 HOMEWOOD DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
407163.0,2024-06-06 16:25:34,0 days 00:54:00,2024-06-06 17:19:34,Tree - Down,TREES,CLOSED,,"{'latitude': '37.77826368363884', 'longitude': '-122.20672764410784', 'human_address': '{""address"": ""2262 COURTLAND AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
22304.0,2024-06-06 18:47:39,0 days 00:40:00,2024-06-06 19:27:39,Residential Recycling Service Issues,RECYCLING,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""ZZ"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
341743.0,2024-06-06 23:58:36,0 days 00:11:00,2024-06-07 00:09:36,Storm Inlet Grate - Damaged/Missing,DRAINAGE,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""WEST & 18TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
365010.0,2024-06-06 10:44:14,0 days 00:34:00,2024-06-06 11:18:14,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80919868542993', 'longitude': '-122.292296060894', 'human_address': '{""address"": ""1400 12TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
407637.0,2024-06-06 08:37:38,0 days 00:24:00,,Code Enforcement,OTHER,REFERRED,"CODE ENFORCEMENT,","{'latitude': '37.79848044285751', 'longitude': '-122.1935615695989', 'human_address': '{""address"": ""4209 Midvale Ave"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
427840.0,2024-06-06 08:18:18,0 days 00:17:00,2024-06-06 08:35:18,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""HARMON AV & 62ND AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
405062.0,2024-06-06 05:48:00,0 days 00:42:00,2024-06-06 06:30:00,City Bldg - Structural Issue,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""FIRE STATION 23"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
332149.0,2024-06-06 17:30:45,0 days 00:31:00,2024-06-06 18:01:45,"Tree - Diseased, Dead, Dying, Leaning, or Split",TREES,CLOSED,,"{'latitude': '37.79742823608319', 'longitude': '-122.2266296406163', 'human_address': '{""address"": ""3039 22ND AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
366792.0,2024-06-06 12:17:42,0 days 00:15:00,2024-06-06 12:32:42,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.81508192751835', 'longitude': '-122.24592909136504', 'human_address': '{""address"": ""3601 GRAND AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
323163.0,2024-06-06 08:34:21,0 days 00:13:00,2024-06-06 08:47:21,Illegal Dumping – mattress/boxspring,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""B ST & 80TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
353174.0,2024-06-06 17:17:31,0 days 00:23:00,2024-06-06 17:40:31,Hazardous Materials,OTHER,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""EDGERLY ST & 57TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
398327.0,2024-06-06 00:00:48,0 days 00:28:00,,Litter in Parks,PARKS,CANCEL,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""OAK GLEN PARK"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
357703.0,2024-06-06 21:54:23,0 days 00:07:00,2024-06-06 22:01:23,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""DELAWARE ST & 35TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
415105.0,2024-06-06 05:48:16,0 days 00:25:00,,Streets - Potholes/Depression,STREETSW,CANCEL,,"{'latitude': '37.825729900345266', 'longitude': '-122.25613639639761', 'human_address': '{""address"": ""3801 Cerrito Avenue approx"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
405347.0,2024-06-06 12:06:59,0 days 00:41:00,2024-06-06 12:47:59,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.826251507122265', 'longitude': '-122.28265740304164', 'human_address': '{""address"": ""1326 FITZGERALD ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
440940.0,2024-06-06 23:50:44,0 days 00:56:00,2024-06-07 00:46:44,Inspections - Utility Wires,ROW,CLOSED,,"{'latitude': '37.7668872599682', 'longitude': '-122.17204978665808', 'human_address': '{""address"": ""7515 HILLSIDE ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
333543.0,2024-06-06 00:31:36,0 days 00:37:00,2024-06-06 01:08:36,"Building - Heating, Ventilation and Cooling",FACILITIES,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""WEST OAKLAND SENIOR CENTER CC # 760 M"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
418859.0,2024-06-06 00:59:26,0 days 00:10:00,,Streets - Potholes/Depression,STREETSW,OPEN,,"{'latitude': '37.82091989722222', 'longitude': '-122.25368546147286', 'human_address': '{""address"": ""125 MOSS AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
393466.0,2024-06-06 19:06:52,0 days 00:44:00,2024-06-06 19:50:52,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""11TH AV & FOOTHILL BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
401861.0,2024-06-06 19:36:48,0 days 00:42:00,,Hazardous Materials,OTHER,CANCEL,"GRIFFIN, LEROY","{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""13TH ST & MANDELA PKWY"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
332753.0,2024-06-06 20:16:48,0 days 00:38:00,2024-06-06 20:54:48,Graffiti,GRAFFITI,CLOSED,,"{'latitude': '37.80676133380701', 'longitude': '-122.25662479804541', 'human_address': '{""address"": ""568 BELLEVUE AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
333435.0,2024-06-06 05:03:38,0 days 00:55:00,2024-06-06 05:58:38,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.784765781910664', 'longitude': '-122.21579281016324', 'human_address': '{""address"": ""2144 35TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
400908.0,2024-06-06 05:37:34,0 days 00:21:00,2024-06-06 05:58:34,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.8242640054375', 'longitude': '-122.28585898946596', 'human_address': '{""address"": ""3228 HELEN ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
310297.0,2024-06-06 06:51:46,0 days 00:10:00,2024-06-06 07:01:46,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.79920703653674', 'longitude': '-122.21799179889994', 'human_address': '{""address"": ""2050 MONTANA ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
353176.0,2024-06-06 16:46:04,0 days 00:53:00,2024-06-06 17:39:04,Electrical - Inside/Outside Facility,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""EAST OAKLAND MULTIPURPOSE SENIOR CTR (BROOKFIELD)"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
425810.0,2024-06-06 13:40:09,0 days 00:50:00,2024-06-06 14:30:09,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.80268926995461', 'longitude': '-122.19984783058374', 'human_address': '{""address"": ""2965 CARLSEN ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
373109.0,2024-06-06 17:58:46,0 days 00:38:00,,City Bldg - Electrical Inside/Outside,BLDGMAINT,CANCEL,,"{'latitude': '37.79949478521523', 'longitude': '-122.27435080104387', 'human_address': '{""address"": ""455 7TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
330733.0,2024-06-06 16:49:26,0 days 00:44:00,2024-06-06 17:33:26,Hazardous Materials,OTHER,CLOSED,,"{'latitude': '37.81778888682658', 'longitude': '-122.25655008453106', 'human_address': '{""address"": ""3124 HARRISON ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
377425.0,2024-06-06 07:04:44,0 days 00:03:00,2024-06-06 07:07:44,City Bldg - Electrical Inside/Outside,BLDGMAINT,CLOSED,,"{'latitude': '37.80518938519606', 'longitude': '-122.27228822004383', 'human_address': '{""address"": ""1 Frank Ogawa Plaza 2nd flr - Council"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
358465.0,2024-06-06 02:40:48,0 days 00:33:00,2024-06-06 03:13:48,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.809466423141856', 'longitude': '-122.23832992347461', 'human_address': '{""address"": ""759 LONGRIDGE RD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
404748.0,2024-06-06 12:37:26,0 days 00:51:00,2024-06-06 13:28:26,Street Medians (Landscaped),PARKS,CLOSED,,"{'latitude': '37.816047160560196', 'longitude': '-122.26377727572589', 'human_address': '{""address"": ""2740 BROADWAY"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
350097.0,2024-06-06 05:28:56,0 days 00:10:00,2024-06-06 05:38:56,Streets - Potholes/Depression,STREETSW,CLOSED,,"{'latitude': '37.82545123839443', 'longitude': '-122.19451578956748', 'human_address': '{""address"": ""6167 CHELTON DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
339792.0,2024-06-06 03:25:18,0 days 00:56:00,2024-06-06 04:21:18,Illegal Dumping – mattress/boxspring,ILLDUMP,CLOSED,,"{'latitude': '37.737344531305666', 'longitude': '-122.17944221373892', 'human_address': '{""address"": ""800 100TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
444125.0,2024-06-06 16:14:42,0 days 00:48:00,,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,OPEN,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""18TH ST & PERALTA ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
410086.0,2024-06-06 23:40:39,0 days 00:37:00,,Code Enforcement,OTHER,REFERRED,"CODE ENFORCEMENT,","{'latitude': '37.77213030739898', 'longitude': '-122.22723218637589', 'human_address': '{""address"": ""3309 ELMWOOD AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
316162.0,2024-06-06 14:34:12,0 days 00:57:00,2024-06-06 15:31:12,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""ettie st & 34th st"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
378492.0,2024-06-06 11:32:38,0 days 00:42:00,2024-06-06 12:14:38,TE - Traffic Safety (non-emergency),TRAFFIC_ENGIN,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""PARK BLVD & LEIMERT BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
431299.0,2024-06-06 01:58:22,0 days 00:13:00,2024-06-06 02:11:22,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.779261931091355', 'longitude': '-122.17284119004387', 'human_address': '{""address"": ""3928 VAN MOURIK AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
385852.0,2024-06-06 03:56:18,0 days 00:14:00,2024-06-06 04:10:18,"Graffiti on Street, Street Light, Traffic Signal,",GRAFFITI,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""62ND ST & TELEGRAPH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
365349.0,2024-06-06 10:14:10,0 days 00:32:00,2024-06-06 10:46:10,Storm Drains - Clogged / Flooding,DRAINAGE,CLOSED,,"{'latitude': '37.835352990042225', 'longitude': '-122.1926370684245', 'human_address': '{""address"": ""7335 SARONI DRIVE"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
369416.0,2024-06-06 08:35:44,0 days 01:00:00,2024-06-06 09:35:44,Traffic Signal - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""LAKESHORE AV & LAKE PARK AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
400200.0,2024-06-06 14:24:10,0 days 00:42:00,2024-06-06 15:06:10,"Graffiti on Street, Street Light, Traffic Signal,",GRAFFITI,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""900-1100 54TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
335334.0,2024-06-06 08:14:17,0 days 00:12:00,2024-06-06 08:26:17,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.82356253425468', 'longitude': '-122.27380807427335', 'human_address': '{""address"": ""832 33rd. Street"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
311409.0,2024-06-06 14:23:37,0 days 00:23:00,2024-06-06 14:46:37,Tree - Limb Down,TREES,CLOSED,,"{'latitude': '37.830393117440316', 'longitude': '-122.19106398401458', 'human_address': '{""address"": ""6690 GIRVIN DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
370988.0,2024-06-06 10:01:32,0 days 00:06:00,,Illegal Dumping – mattress/boxspring,ILLDUMP,CANCEL,,"{'latitude': '37.802464439447306', 'longitude': '-122.29505006060543', 'human_address': '{""address"": ""1414 3RD ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
407510.0,2024-06-06 18:40:58,0 days 00:41:00,,Illegal Dumping (report from SeeClickFix),ILLDUMP,CANCEL,,"{'latitude': '37.77176158536696', 'longitude': '-122.22922868128097', 'human_address': '{""address"": ""3120 Chapman St"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
392753.0,2024-06-06 13:10:55,0 days 00:11:00,2024-06-06 13:21:55,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""55TH AV & FAIRFAX AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
414737.0,2024-06-06 02:59:45,0 days 00:22:00,2024-06-06 03:21:45,Homeless Encampment,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""42ND ST & MARTIN LUTHER KING JR WY"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
