request_id,date,process_time,closed_date,description,category,status,referred_to,location
313438.0,2024-06-12 19:18:46,0 days 00:36:00,2024-06-12 19:54:46,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.74832525328344', 'longitude': '-122.18212219338619', 'human_address': '{""address"": ""8725 E. ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
335248.0,2024-06-12 06:42:00,0 days 00:35:00,2024-06-12 07:17:00,Streets - Potholes/Depression,SEWERS,CLOSED,,"{'latitude': '37.84456170363882', 'longitude': '-122.24856410491088', 'human_address': '{""address"": ""5690 OCEAN VIEW DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
370837.0,2024-06-12 13:09:49,0 days 00:42:00,2024-06-12 13:51:49,Park - Vandalism,BLDGMAINT,CLOSED,,"{'latitude': '37.787823476810274', 'longitude': '-122.25558780995974', 'human_address': '{""address"": ""DEFREMERY PARK"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
367906.0,2024-06-12 03:27:33,0 days 00:03:00,2024-06-12 03:30:33,Litter - Street Litter Container,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""7TH ST & MARKET ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
376402.0,2024-06-12 13:31:04,0 days 00:04:00,,City Bldg - Other,BLDGMAINT,CANCEL,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""WILLIE KEYES (POPLAR) RECREATION CTR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
443830.0,2024-06-12 11:57:41,0 days 00:19:00,2024-06-12 12:16:41,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.760627978644266', 'longitude': '-122.18832751538838', 'human_address': '{""address"": ""1430 71ST AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
346196.0,2024-06-12 16:31:26,0 days 00:32:00,2024-06-12 17:03:26,Building - Structural Issue,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""OFFICER WILLIE WILKINS PARK (ELMHURST) - RESTROOM"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
337763.0,2024-06-12 07:21:55,0 days 00:15:00,2024-06-12 07:36:55,Storm Inlet Grate - Damaged/Missing,DRAINAGE,CLOSED,,"{'latitude': '37.74483588380974', 'longitude': '-122.18156461372803', 'human_address': '{""address"": ""907 92ND AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
391763.0,2024-06-12 21:09:22,0 days 00:42:00,2024-06-12 21:51:22,Kudos and Compliments,OTHER,CLOSED,,"{'latitude': '37.73607648724436', 'longitude': '-122.1800897256', 'human_address': '{""address"": ""739 DOUGLAS AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
416368.0,2024-06-12 16:25:31,0 days 00:03:00,2024-06-12 16:28:31,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.82036994105067', 'longitude': '-122.27577758951753', 'human_address': '{""address"": ""887 30TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
23293.0,2024-06-12 01:48:24,0 days 00:03:00,2024-06-12 01:51:24,Yard Trimmings - Food Pail Request,RECYCLING,CLOSED,,"{'latitude': '37.80776144619989', 'longitude': '-122.28529241658754', 'human_address': '{""address"": ""1079 12TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
342824.0,2024-06-12 06:12:33,0 days 00:30:00,2024-06-12 06:42:33,Electrical - Inside/Outside Facility,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""LAKEVIEW LIBRARY"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
389324.0,2024-06-12 14:22:10,0 days 00:15:00,2024-06-12 14:37:10,Traffic - Repair Pavement Striping,TRAFFIC,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""CALAVARAS AV & BUELL ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
322391.0,2024-06-12 17:01:45,0 days 00:09:00,2024-06-12 17:10:45,Litter - Street Litter Container,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""30TH ST & ADELINE ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
325461.0,2024-06-12 18:58:34,0 days 00:12:00,2024-06-12 19:10:34,"Lighting - Parks, Ballfields, Courts and Pathways",BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""MOSSWOOD PARK"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
327362.0,2024-06-12 20:19:56,0 days 00:39:00,2024-06-12 20:58:56,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.746157887192794', 'longitude': '-122.17281421038297', 'human_address': '{""address"": ""1351 95TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
337944.0,2024-06-12 19:13:39,0 days 00:58:00,2024-06-12 20:11:39,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.81315737837565', 'longitude': '-122.2511271726944', 'human_address': '{""address"": ""353 MACARTHUR BL"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
389614.0,2024-06-12 04:14:19,0 days 00:56:00,2024-06-12 05:10:19,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""24TH ST & MAGNOLIA ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
309208.0,2024-06-12 18:44:31,0 days 00:06:00,2024-06-12 18:50:31,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""14TH ST & CAMPBELL ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
377452.0,2024-06-12 14:19:21,0 days 00:10:00,2024-06-12 14:29:21,City Bldg - Structural Issue,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""MOSSWOOD RECREATION CTR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
411262.0,2024-06-12 09:51:27,0 days 00:56:00,,Graffiti (report from SeeClickFix),GRAFFITI,CANCEL,,"{'latitude': '37.81772143767435', 'longitude': '-122.2695183081936', 'human_address': '{""address"": ""Northgate Ave"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
374935.0,2024-06-12 15:30:39,0 days 00:32:00,2024-06-12 16:02:39,Code Enforcement,OTHER,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""92ND AV & ELLINGTON WAY"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
378327.0,2024-06-12 20:25:32,0 days 00:18:00,2024-06-12 20:43:32,Graffiti on Private Property,GRAFFITI,CLOSED,,"{'latitude': '37.75663498883415', 'longitude': '-122.18851637301452', 'human_address': '{""address"": ""1169 75TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
415989.0,2024-06-12 18:32:18,0 days 00:21:00,2024-06-12 18:53:18,City Bldg - Electrical Inside/Outside,BLDGMAINT,CLOSED,,"{'latitude': '37.804829656384356', 'longitude': '-122.2713349386928', 'human_address': '{""address"": ""150 FRANK OGAWA PLAZA"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
351173.0,2024-06-12 00:12:16,0 days 00:54:00,2024-06-12 01:06:16,Streets/Sidewalks - Unsafe Condition,ROW,CLOSED,,"{'latitude': '37.82738000416784', 'longitude': '-122.21002112029973', 'human_address': '{""address"": ""1998 MOUNTAIN BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
334894.0,2024-06-12 07:45:24,0 days 00:03:00,2024-06-12 07:48:24,Graffiti in a Park,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""SAN ANTONIO PARK"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
388348.0,2024-06-12 20:49:16,0 days 00:15:00,2024-06-12 21:04:16,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""MACARTHUR BLVD & PIEDMONT AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
382271.0,2024-06-12 03:12:00,0 days 00:47:00,2024-06-12 03:59:00,Code Enforcement,OTHER,CLOSED,,"{'latitude': '37.79612421914072', 'longitude': '-122.19827401703242', 'human_address': '{""address"": ""3815 MIDVALE AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
353455.0,2024-06-12 03:05:17,0 days 00:21:00,2024-06-12 03:26:17,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""55TH ST & LOWELL"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
323459.0,2024-06-12 11:23:26,0 days 00:45:00,2024-06-12 12:08:26,Board Up,DRAINAGE,CLOSED,,"{'latitude': '37.788533941213416', 'longitude': '-122.23744848462877', 'human_address': '{""address"": ""1707 20TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
320853.0,2024-06-12 05:28:11,0 days 00:20:00,2024-06-12 05:48:11,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.78415432319388', 'longitude': '-122.23704338425766', 'human_address': '{""address"": ""2230 INTERNATIONAL BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
437500.0,2024-06-12 21:40:18,0 days 00:38:00,2024-06-12 22:18:18,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.83795168672344', 'longitude': '-122.21253726441716', 'human_address': '{""address"": ""5574 MERRIEWOOD DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
429247.0,2024-06-12 20:07:55,0 days 00:11:00,2024-06-12 20:18:55,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.80458683943641', 'longitude': '-122.21721373896952', 'human_address': '{""address"": ""4033 CANON AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
326051.0,2024-06-12 07:15:02,0 days 00:37:00,2024-06-12 07:52:02,Sewage Overflow/Backup,SEWERS,CLOSED,,"{'latitude': '37.76109562609946', 'longitude': '-122.16627613922998', 'human_address': '{""address"": ""8301 IRIS ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
398056.0,2024-06-12 09:00:01,0 days 00:34:00,2024-06-12 09:34:01,Sewers - Blockage,SEWERS,CLOSED,,"{'latitude': '37.84637833413802', 'longitude': '-122.23309576600695', 'human_address': '{""address"": ""6036 CONTRA COSTA RD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
354044.0,2024-06-12 03:31:47,0 days 00:58:00,2024-06-12 04:29:47,Code Enforcement,OTHER,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""55TH AV & HOLWAY ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
324575.0,2024-06-12 11:02:47,0 days 00:23:00,2024-06-12 11:25:47,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""35TH AV & BROOKDALE AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
403285.0,2024-06-12 22:31:16,0 days 00:27:00,2024-06-12 22:58:16,Park - Plumbing,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""UNION POINT PARK"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
365339.0,2024-06-12 11:36:03,0 days 00:12:00,2024-06-12 11:48:03,Streets - Potholes/Depression,STREETSW,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""PARK BOULEVARD & MONTCLAIR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
437502.0,2024-06-12 17:29:14,0 days 00:39:00,,Sidewalk - Damage,ROW,OPEN,,"{'latitude': '37.80212269707613', 'longitude': '-122.24949939982139', 'human_address': '{""address"": ""358 LESTER AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
21352.0,2024-06-12 10:10:01,0 days 00:04:00,2024-06-12 10:14:01,Garbage - Missed Pickup Whole Block,RECYCLING,CLOSED,,"{'latitude': '37.7666038465654', 'longitude': '-122.12890594937787', 'human_address': '{""address"": ""590 ELYSIAN FIELDS DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
443398.0,2024-06-12 12:20:23,0 days 00:55:00,2024-06-12 13:15:23,Graffiti in a Park,BLDGMAINT,CLOSED,,"{'latitude': '37.84961051038686', 'longitude': '-122.23498804899874', 'human_address': '{""address"": ""CHABOT PARK"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
393808.0,2024-06-12 05:40:53,0 days 00:45:00,2024-06-12 06:25:53,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.75244414817763', 'longitude': '-122.16561064092826', 'human_address': '{""address"": ""2116 92ND AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
365177.0,2024-06-12 02:41:38,0 days 00:16:00,2024-06-12 02:57:38,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""86TH AV & G ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
399705.0,2024-06-12 12:14:03,0 days 00:07:00,2024-06-12 12:21:03,Street Cleaning - Complaints,KOCB,CLOSED,,"{'latitude': '37.76500767692693', 'longitude': '-122.18571048828312', 'human_address': '{""address"": ""2422 68TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
347051.0,2024-06-12 21:25:28,0 days 00:32:00,2024-06-12 21:57:28,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""29TH AV & E 16TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
387486.0,2024-06-12 10:17:47,0 days 00:16:00,2024-06-12 10:33:47,City Bldg - Clean / Custodial,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""LIONEL J WILSON BUILDING"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
439838.0,2024-06-12 11:48:31,0 days 00:43:00,2024-06-12 12:31:31,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.785266461334835', 'longitude': '-122.23260773669654', 'human_address': '{""address"": ""2357 e 17th st"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
437123.0,2024-06-12 08:20:24,0 days 00:40:00,2024-06-12 09:00:24,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.79178816377952', 'longitude': '-122.17962222095478', 'human_address': '{""address"": ""4500 MOUNTAIN BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
416668.0,2024-06-12 01:33:30,0 days 00:34:00,,Streets - Street Deterioration,STREETSW,OPEN,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""1ST AV & INTERNATIONAL BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
404845.0,2024-06-12 06:39:14,0 days 00:51:00,,Sidewalk - Damage,ROW,OPEN,,"{'latitude': '37.758694436281246', 'longitude': '-122.18166353915126', 'human_address': '{""address"": ""1479 78TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
330303.0,2024-06-12 09:37:06,0 days 00:50:00,2024-06-12 10:27:06,test template,OTHER,CLOSED,,"{'latitude': '37.80485066020931', 'longitude': '-122.2713095281634', 'human_address': '{""address"": ""250 frank ogawa plaza"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
419909.0,2024-06-12 06:19:38,0 days 00:06:00,,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CANCEL,,"{'latitude': '37.82192576816135', 'longitude': '-122.2730706302093', 'human_address': '{""address"": ""32nd and West"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
322797.0,2024-06-12 11:39:19,0 days 00:30:00,2024-06-12 12:09:19,Illegal Dumping – mattress/boxspring,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""55TH AV & BROOKDALE AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
309994.0,2024-06-12 18:27:15,0 days 00:23:00,2024-06-12 18:50:15,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""75TH AV & SAN LEANDRO BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
412970.0,2024-06-12 00:34:59,0 days 00:46:00,2024-06-12 01:20:59,City Bldg - Structural Issue,BLDGMAINT,CLOSED,,"{'latitude': '37.76074039389792', 'longitude': '-122.17106952564612', 'human_address': '{""address"": ""81ST AVENUE LIBRARY"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
336340.0,2024-06-12 08:16:04,0 days 00:12:00,2024-06-12 08:28:04,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.82190778172077', 'longitude': '-122.2727378810585', 'human_address': '{""address"": ""730 32ND ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
329808.0,2024-06-12 11:07:02,0 days 00:58:00,2024-06-12 12:05:02,Illegal Dumping – mattress/boxspring,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""RAILROAD AV & 85TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
377303.0,2024-06-12 21:35:34,0 days 01:00:00,2024-06-12 22:35:34,Tree - Broken/Hanging Limb,TREES,CLOSED,,"{'latitude': '37.83628794096927', 'longitude': '-122.25370822691849', 'human_address': '{""address"": ""5151 CORONADO AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
357733.0,2024-06-12 23:42:35,0 days 00:39:00,2024-06-13 00:21:35,Tree - Pruning,TREES,CLOSED,,"{'latitude': '37.804218117404446', 'longitude': '-122.20277062717895', 'human_address': '{""address"": ""4041 COOLIDGE AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
344123.0,2024-06-12 05:26:53,0 days 00:56:00,2024-06-12 06:22:53,Facilities Services,FACILITIES,CLOSED,,"{'latitude': '37.79918101110784', 'longitude': '-122.27581865700178', 'human_address': '{""address"": ""495 6TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
440894.0,2024-06-12 07:39:21,0 days 00:07:00,2024-06-12 07:46:21,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""ALICIA ST & MARKET ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
404161.0,2024-06-12 19:05:19,0 days 00:17:00,2024-06-12 19:22:19,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80097156487864', 'longitude': '-122.25283588455005', 'human_address': '{""address"": ""160 ATHOL AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
316997.0,2024-06-12 04:27:11,0 days 00:43:00,2024-06-12 05:10:11,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.86155183711215', 'longitude': '-122.23066941365524', 'human_address': '{""address"": ""1215 DRURY RD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
320249.0,2024-06-12 07:51:25,0 days 00:41:00,2024-06-12 08:32:25,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.80764453433608', 'longitude': '-122.22918371517949', 'human_address': '{""address"": ""1279 TRESTLE GLEN RD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
400454.0,2024-06-12 21:06:27,0 days 00:40:00,2024-06-12 21:46:27,Graffiti on Private Property,GRAFFITI,CLOSED,,"{'latitude': '37.809865787520174', 'longitude': '-122.2711626516658', 'human_address': '{""address"": ""560 THOMAS L BERKLEY WAY"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
339075.0,2024-06-12 14:04:20,0 days 00:48:00,2024-06-12 14:52:20,Sewers - Blockage,SEWERS,CLOSED,,"{'latitude': '37.7707363582536', 'longitude': '-122.18863328487834', 'human_address': '{""address"": ""2591 61ST AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
352286.0,2024-06-12 20:09:23,0 days 00:30:00,2024-06-12 20:39:23,Fence - Repair or Install Along Street,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""FRANKLIN RECREATION CTR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
422092.0,2024-06-12 22:49:41,0 days 00:41:00,2024-06-12 23:30:41,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""14TH & KIRKHAM"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
351443.0,2024-06-12 07:19:16,0 days 00:28:00,2024-06-12 07:47:16,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.79534180897525', 'longitude': '-122.2180860813379', 'human_address': '{""address"": ""3050 FRUITVALE AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
390873.0,2024-06-12 22:09:36,0 days 00:52:00,,City Bldg - Elevators,BLDGMAINT,CANCEL,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""DIMOND LIBRARY"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
