request_id,date,process_time,closed_date,description,category,status,referred_to,location
335858.0,2024-06-05 16:05:22,0 days 00:43:00,2024-06-05 16:48:22,Streets - Potholes/Depression,STREETSW,CLOSED,,"{'latitude': '37.73203853133282', 'longitude': '-122.18619612217896', 'human_address': '{""address"": ""9855 ST ELMO DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
23190.0,2024-06-05 10:30:11,0 days 00:15:00,2024-06-05 10:45:11,Construction and Demolition Recycling,RECYCLING,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""ZZ"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
434266.0,2024-06-05 19:10:50,0 days 00:33:00,2024-06-05 19:43:50,City Bldg - Structural Issue,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""FIRE STATION 16"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
359933.0,2024-06-05 13:44:15,0 days 00:39:00,2024-06-05 14:23:15,Electrical - Inside/Outside Facility,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""FIRE STATION 8"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
408623.0,2024-06-05 16:47:35,0 days 00:04:00,2024-06-05 16:51:35,Streets - Potholes/Depression,STREETSW,CLOSED,,"{'latitude': '37.81619708683468', 'longitude': '-122.20616107122942', 'human_address': '{""address"": ""1957 OAK CREST DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
440801.0,2024-06-05 09:23:02,0 days 00:53:00,,"Graffiti on a City Building (Library, Rec Center)",BLDGMAINT,WOCREATE,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""GOLDEN GATE LIBRARY"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
380034.0,2024-06-05 22:38:21,0 days 00:36:00,2024-06-05 23:14:21,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""87TH ST & B"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
324155.0,2024-06-05 19:21:27,0 days 00:56:00,2024-06-05 20:17:27,Building Maintenance - General,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""ARROYO VIEJO PARK"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
409606.0,2024-06-05 04:25:36,0 days 00:26:00,,Sidewalk - Damage,ROW,OPEN,,"{'latitude': '37.815828364802655', 'longitude': '-122.25972469129454', 'human_address': '{""address"": ""66 FAIRMOUNT AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
391118.0,2024-06-05 20:39:04,0 days 00:17:00,2024-06-05 20:56:04,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80853486314504', 'longitude': '-122.24595607102594', 'human_address': '{""address"": ""655 BEACON ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
322091.0,2024-06-05 10:14:58,0 days 00:25:00,2024-06-05 10:39:58,Electrical Services - General,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""ANIMAL SHELTER"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
320557.0,2024-06-05 09:51:49,0 days 00:48:00,2024-06-05 10:39:49,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""42ND ST & LINDEN ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
429130.0,2024-06-05 19:37:21,0 days 00:43:00,2024-06-05 20:20:21,Graffiti on Private Property,GRAFFITI,CLOSED,,"{'latitude': '37.80515119821036', 'longitude': '-122.26577908146423', 'human_address': '{""address"": ""287 17TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
23939.0,2024-06-05 03:59:36,0 days 00:35:00,2024-06-05 04:34:36,Garbage Service Issue (Residential),RECYCLING,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""ZZ"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
425610.0,2024-06-05 17:07:46,0 days 00:38:00,2024-06-05 17:45:46,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.78920460500638', 'longitude': '-122.20575467519835', 'human_address': '{""address"": ""3610 PENNIMAN AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
433797.0,2024-06-05 04:13:08,0 days 00:39:00,2024-06-05 04:52:08,City Bldg - Plumbing,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""TEMESCAL POOL"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
434199.0,2024-06-05 10:40:31,0 days 00:48:00,,Park - Landscape Maintenance,PARKS,OPEN,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""CONCORDIA PARK"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
317353.0,2024-06-05 23:58:35,0 days 00:13:00,2024-06-06 00:11:35,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""14th St. & Wood St."", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
394902.0,2024-06-05 13:09:06,0 days 00:23:00,,Streets/Sidewalks - Pooling Water,STREETSW,OPEN,,"{'latitude': '37.81113390380972', 'longitude': '-122.24544345746921', 'human_address': '{""address"": ""714 RAND AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
418729.0,2024-06-05 23:24:59,0 days 00:14:00,2024-06-05 23:38:59,Sewers - Blockage,SEWERS,CLOSED,,"{'latitude': '37.7957824767696', 'longitude': '-122.18716738997057', 'human_address': '{""address"": ""80 SELKIRK ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
365750.0,2024-06-05 05:37:52,0 days 00:05:00,2024-06-05 05:42:52,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.80511743943373', 'longitude': '-122.23885142699447', 'human_address': '{""address"": ""914 MCKINLEY AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
357209.0,2024-06-05 12:10:23,0 days 00:04:00,2024-06-05 12:14:23,Sewers - Blockage,SEWERS,CLOSED,,"{'latitude': '37.82412697147303', 'longitude': '-122.19976183652908', 'human_address': '{""address"": ""5741 SCARBOROUGH DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
430539.0,2024-06-05 00:04:10,0 days 00:21:00,2024-06-05 00:25:10,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.80395731401592', 'longitude': '-122.20309438310949', 'human_address': '{""address"": ""4028 COOLIDGE AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
394818.0,2024-06-05 21:09:22,0 days 00:34:00,2024-06-05 21:43:22,Storm Drains - Clogged (Flooding),DRAINAGE,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""7TH ST & MARITIME ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
419905.0,2024-06-05 20:21:39,0 days 00:49:00,2024-06-05 21:10:39,Graffiti on Private Property,GRAFFITI,CLOSED,,"{'latitude': '37.8114549816521', 'longitude': '-122.19794163086254', 'human_address': '{""address"": ""2852 MOUNTAIN BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
435070.0,2024-06-05 12:32:05,0 days 00:50:00,2024-06-05 13:22:05,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""WEST ST & 34TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
440128.0,2024-06-05 07:10:30,0 days 00:25:00,2024-06-05 07:35:30,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.81840941902675', 'longitude': '-122.2919563928246', 'human_address': '{""address"": ""2217 WILLOW ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
379360.0,2024-06-05 17:49:42,0 days 00:47:00,,"Tree - Diseased, Dead, Dying, Leaning, or Split",TREES,WOCREATE,,"{'latitude': '37.759045171872685', 'longitude': '-122.13986305122938', 'human_address': '{""address"": ""51 ELYSIAN FIELDS DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
378847.0,2024-06-05 16:20:52,0 days 00:46:00,2024-06-05 17:06:52,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.84090146297956', 'longitude': '-122.26455405059187', 'human_address': '{""address"": ""5520 SHATTUCK AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
351181.0,2024-06-05 03:22:02,0 days 00:21:00,2024-06-05 03:43:02,Tree - Broken/Hanging Limb,TREES,CLOSED,,"{'latitude': '37.84729564260789', 'longitude': '-122.26023730485122', 'human_address': '{""address"": ""477 61ST ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
391643.0,2024-06-05 01:50:45,0 days 00:42:00,2024-06-05 02:32:45,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.799029029295355', 'longitude': '-122.22980424737972', 'human_address': '{""address"": ""1472 E 31ST ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
313299.0,2024-06-05 08:45:57,0 days 00:58:00,2024-06-05 09:43:57,Street Light - Outage/Damaged,ELECTRICAL,CLOSED,,"{'latitude': '37.73511421267301', 'longitude': '-122.18437049845949', 'human_address': '{""address"": ""9744 MADDUX DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
325375.0,2024-06-05 15:52:35,0 days 00:08:00,2024-06-05 16:00:35,PG&E,OTHER,CLOSED,,"{'latitude': '37.822331885731565', 'longitude': '-122.27164202529721', 'human_address': '{""address"": ""700 BROCKHURST ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
359705.0,2024-06-05 21:19:02,0 days 00:43:00,2024-06-05 22:02:02,Graffiti on Private Property,GRAFFITI,CLOSED,,"{'latitude': '37.77758347185727', 'longitude': '-122.22345641026409', 'human_address': '{""address"": ""1443 34TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
421494.0,2024-06-05 05:32:43,0 days 00:22:00,2024-06-05 05:54:43,Weed Abatement - Public Right of Way,CUT_CLEAN,CLOSED,,"{'latitude': '37.81236597498986', 'longitude': '-122.24634277949855', 'human_address': '{""address"": ""727 WALKER AVENUE"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
396500.0,2024-06-05 06:33:59,0 days 00:33:00,2024-06-05 07:06:59,Garbage - Missed Pickup,RECYCLING,CLOSED,,"{'latitude': '37.78761663274355', 'longitude': '-122.23857263716536', 'human_address': '{""address"": ""1946 FOOTHILL BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
367645.0,2024-06-05 13:17:59,0 days 00:07:00,,Miscellaneous,OTHER,CANCEL,,"{'latitude': '37.75393702274624', 'longitude': '-122.18121387813665', 'human_address': '{""address"": ""8216 A ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
378152.0,2024-06-05 10:09:11,0 days 00:18:00,2024-06-05 10:27:11,Code Enforcement,OTHER,CLOSED,,"{'latitude': '37.82805914440115', 'longitude': '-122.27421276918653', 'human_address': '{""address"": ""880 W MACARTHUR BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
394519.0,2024-06-05 14:36:23,0 days 00:38:00,2024-06-05 15:14:23,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.75749833798227', 'longitude': '-122.19255432892612', 'human_address': '{""address"": ""1061 71ST AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
443939.0,2024-06-05 06:05:00,0 days 00:25:00,2024-06-05 06:30:00,Manhole Cover - Missing,SEWERS,CLOSED,,"{'latitude': '37.82532520543208', 'longitude': '-122.19458679671231', 'human_address': '{""address"": ""6157 CHELTON DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
335727.0,2024-06-05 15:57:30,0 days 00:16:00,2024-06-05 16:13:30,New Traffic Sign Request,TRAFFIC,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""88TH AV & DOWLING ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
326400.0,2024-06-05 18:18:47,0 days 00:24:00,2024-06-05 18:42:47,Manhole Cover - Missing,SEWERS,CLOSED,,"{'latitude': '37.77380304637347', 'longitude': '-122.16606030194293', 'human_address': '{""address"": ""7212 GREENLY DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
323730.0,2024-06-05 02:51:18,0 days 00:29:00,2024-06-05 03:20:18,Traffic - Sign Down,TRAFFIC,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""17TH AV & E 23RD ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
360052.0,2024-06-05 08:39:33,0 days 00:24:00,,Illegal Dumping – mattress/boxspring,ILLDUMP,CANCEL,,"{'latitude': '37.81895800546465', 'longitude': '-122.27385304037483', 'human_address': '{""address"": ""2851 WEST ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
396566.0,2024-06-05 11:46:32,0 days 00:28:00,,Street Light - Outage/Damaged,ELECTRICAL,CANCEL,,"{'latitude': '37.78770656494646', 'longitude': '-122.20239291192667', 'human_address': '{""address"": ""3116 38TH AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
413548.0,2024-06-05 21:36:59,0 days 00:48:00,2024-06-05 22:24:59,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.8111788699112', 'longitude': '-122.25389708454463', 'human_address': '{""address"": ""379 STATEN AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
385032.0,2024-06-05 08:58:43,0 days 00:13:00,2024-06-05 09:11:43,Inspections - Utility Wires,ROW,CLOSED,,"{'latitude': '37.776204236191745', 'longitude': '-122.19708691195376', 'human_address': '{""address"": ""2600 COLE ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
351729.0,2024-06-05 14:40:26,0 days 00:02:00,2024-06-05 14:42:26,Sewers - Blockage,SEWERS,CLOSED,,"{'latitude': '37.806376490274715', 'longitude': '-122.23027189483491', 'human_address': '{""address"": ""1224 HOLMAN RD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
351131.0,2024-06-05 10:50:51,0 days 00:02:00,2024-06-05 10:52:51,Building - Structural Issue,BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""FRANKLIN RECREATION CTR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
403608.0,2024-06-05 06:41:26,0 days 00:23:00,2024-06-05 07:04:26,"Park - Tot Lots, Tables, Benches",BLDGMAINT,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""KINGSLEY ST & PARK BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
440754.0,2024-06-05 20:27:45,0 days 00:09:00,,Traffic - Repair Pavement Striping,TRAFFIC,OPEN,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""4TH ST & JACKSON ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
353457.0,2024-06-05 01:54:49,0 days 00:11:00,2024-06-05 02:05:49,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.78415432319388', 'longitude': '-122.23704338425766', 'human_address': '{""address"": ""2230 INTERNATIONAL BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
417342.0,2024-06-05 10:40:50,0 days 00:30:00,2024-06-05 11:10:50,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""77TH AV & BANCROFT AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
326826.0,2024-06-05 14:59:34,0 days 00:49:00,2024-06-05 15:48:34,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.73563482512642', 'longitude': '-122.17792778526615', 'human_address': '{""address"": ""10317 pearmain st"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
370199.0,2024-06-05 12:43:22,0 days 00:03:00,,Inspections - Utility-Related Infrastructure,ROW,OPEN,,"{'latitude': '37.823775573658786', 'longitude': '-122.28138187793674', 'human_address': '{""address"": ""1167 32ND ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
440537.0,2024-06-05 17:48:12,0 days 00:38:00,2024-06-05 18:26:12,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""26TH ST & MARTIN LUTHER KING JR WY"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
392112.0,2024-06-05 01:28:47,0 days 00:12:00,2024-06-05 01:40:47,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.760007446444035', 'longitude': '-122.18045844763202', 'human_address': '{""address"": ""7708 HOLLY ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
410431.0,2024-06-05 19:48:34,0 days 00:03:00,,Pothole (report from SeeClickFix),STREETSW,CANCEL,,"{'latitude': '37.84723269006582', 'longitude': '-122.24455312866024', 'human_address': '{""address"": ""Patton St and Broadway"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
401653.0,2024-06-05 17:15:40,0 days 00:24:00,,Code Enforcement,OTHER,REFERRED,"CODE ENFORCEMENT,","{'latitude': '37.780117670633', 'longitude': '-122.21803267541583', 'human_address': '{""address"": ""3655 FOOTHILL BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
401648.0,2024-06-05 11:08:37,0 days 00:47:00,,Code Enforcement,OTHER,REFERRED,"CODE ENFORCEMENT,","{'latitude': '37.78179522846502', 'longitude': '-122.21906266872381', 'human_address': '{""address"": ""3529 FOOTHILL BLVD"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
365458.0,2024-06-05 04:56:48,0 days 00:30:00,2024-06-05 05:26:48,Tree - Limb Down,TREES,CLOSED,,"{'latitude': '37.780224205662705', 'longitude': '-122.2015835221003', 'human_address': '{""address"": ""4615 BROOKDALE AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
432876.0,2024-06-05 00:20:00,0 days 00:14:00,2024-06-05 00:34:00,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""99TH AV & PLYMOUTH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
418120.0,2024-06-05 19:36:23,0 days 00:43:00,,Parks and Street Medians - Irrigation,PARKS,OPEN,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""LINCOLN SQUARE RECREATION CTR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
404902.0,2024-06-05 21:45:37,0 days 00:28:00,,Pothole (report from SeeClickFix),STREETSW,CANCEL,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""E. 21st Street & 11th Ave"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
342446.0,2024-06-05 06:01:05,0 days 00:21:00,2024-06-05 06:22:05,Animal and Insect Control,OTHER,CLOSED,,"{'latitude': '37.73947682578957', 'longitude': '-122.18377762298292', 'human_address': '{""address"": ""9500 RAILROAD AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
427914.0,2024-06-05 23:47:11,0 days 00:38:00,2024-06-06 00:25:11,Streets - Potholes/Depression,STREETSW,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""SKYLINE BLVD & CARISBROOK DR"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
331982.0,2024-06-05 10:20:54,0 days 00:17:00,,Tree - Pruning,TREES,UNFUNDED,,"{'latitude': '37.79669953481927', 'longitude': '-122.24649427931139', 'human_address': '{""address"": ""820 E 19TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
337285.0,2024-06-05 21:37:22,0 days 00:36:00,2024-06-05 22:13:22,Landscape Maintenance - Parks,PARKS,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""BURCKHALTER PARK"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
372896.0,2024-06-05 14:10:12,0 days 00:44:00,2024-06-05 14:54:12,"Illegal Dumping - debris, appliances, etc.",ILLDUMP,CLOSED,,"{'latitude': '37.80097156487864', 'longitude': '-122.25283588455005', 'human_address': '{""address"": ""160 ATHOL AV"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
432821.0,2024-06-05 15:35:01,0 days 00:36:00,2024-06-05 16:11:01,Litter - In Public Right of Way,ILLDUMP,CLOSED,,"{'latitude': '37.80505999961946', 'longitude': '-122.27301999967312', 'human_address': '{""address"": ""LOWELL ST & 60TH ST"", ""city"": ""Oakland"", ""state"": ""CA"", ""zip"": """"}'}"
